doc,year,authors,title,journal,topic,pct,firsttop,firstpct,secondtop,secondpct
2174197,1982,R. E. Lightbourne,Fertility_ Union Status And Partners In The Wfs Guyana And Jamaica Surveys_ 1975-1976,Population Studies,topic 26,0.461242083391,topic 3,0.37973797549,topic 16,0.0684564112749
2061231,1983,Helen P. Koo,Interrelationships Between Fertility And Marital Disolution,Demography,topic 26,0.41394754644,topic 7,0.29862736557,topic 16,0.102230131659
2174134,1984,Helen P. Koo,The Effects Of Children On Divorce And Re-Marriage,Population Studies,topic 26,0.431654126957,topic 7,0.314929357628,topic 17,0.124699575633
2174104,1985,M. J. Murphy,Demographic And Socio-Economic Influences On Recent British Marital Breakdown Patterns,Population Studies,topic 26,0.46692815549,topic 7,0.262014600731,topic 9,0.180814731428
2061434,1986,John O. G. Billy,The Effect Of Marital Status At First Birth On Marital Dissolution Among Adolescent Mothers,Demography,topic 26,0.474148203233,topic 7,0.258164780009,topic 8,0.139747590644
2061305,1987,T. R. Balakrishnan,A Hazard Model Analysis Of The Covariates Of Marriage Dissolution In Canada,Demography,topic 26,0.538590863415,topic 7,0.281575508697,topic 19,0.0341310587965
2061317,1988,Arland Thornton,Cohabitation And Marriage In The 1980S,Demography,topic 26,0.644227566995,topic 21,0.149018972761,topic 28,0.0656880496963
2061261,1989,Larry L. Bumpass,National Estimates Of Cohabitation,Demography,topic 26,0.599309089642,topic 7,0.202010704969,topic 19,0.0477279500734
1972963,1990,Ronald R. Rindfuss,Cohabitation,Population and Development Review,topic 26,0.500510263316,topic 7,0.208214856348,topic 17,0.094441812871
2061423,1991,Jay D. Teachman,Legal Status And The Stability Of Coresidential Unions,Demography,topic 26,0.60462183781,topic 7,0.278263289598,topic 19,0.0541059631864
2061823,1992,William G. Axinn,The Relationship Between Cohabitation And Divorce,Demography,topic 26,0.475661723617,topic 7,0.349661255033,topic 17,0.0680598501237
2061812,1993,Lee A. Lillard,A Joint Model Of Marital Childbearing And Marital Disruption,Demography,topic 26,0.487514896973,topic 7,0.343838164734,topic 17,0.0665553433733
2175096,1994,Gigi Santow,Change And Continuity In The Formation Of First Marital Unions In Australia,Population Studies,topic 26,0.478232646017,topic 7,0.157066748259,topic 22,0.119044742077
2061672,1995,Zheng Wu,Dissolution Of Premarital Cohabitation In Canada,Demography,topic 26,0.595015255584,topic 7,0.273993380734,topic 12,0.0482009354568
2137436,1996,Wang Feng,Age At Marriage And The First Birth Interval,Population and Development Review,topic 26,0.347491528287,topic 4,0.236532286603,topic 7,0.169302313708
3038301,1997,Valerie Kincade Oppenheimer,Comment On "The Rise Of Divorce And Separation In The United States_ 1880-1990",Demography,topic 26,0.50879050087,topic 7,0.25055611888,topic 27,0.113222123586
3004036,1998,Zhenchao Qian,Changes In Assortative Mating,Demography,topic 26,0.561326686656,topic 7,0.182677079418,topic 19,0.170704261487
2584809,1999,Ann Berrington,Marital Dissolution Among The 1958 British Birth Cohort,Population Studies,topic 26,0.58158483784,topic 7,0.239795429809,topic 19,0.0612499351427
2584631,2000,Larry Bumpass,Trends In Cohabitation And Implications For Children'S Family Contexts In The United States,Population Studies,topic 26,0.509905311785,topic 17,0.187215055994,topic 7,0.174753230969
3092920,2001,Frans Van Poppel,Love_ Necessity And Opportunity,Population Studies,topic 26,0.509266980783,topic 7,0.276500825058,topic 9,0.059335012586
3088342,2002,Jay D. Teachman,Stability Across Cohorts In Divorce Risk Factors,Demography,topic 26,0.485427050752,topic 7,0.369180086896,topic 13,0.0561403536611
3180812,2003,Marika Jalovaara,The Joint Effects Of Marriage Partners' Socioeconomic Positions On The Risk Of Divorce,Demography,topic 26,0.525056515043,topic 7,0.218513458914,topic 27,0.116645293996
1515165,2004,Marcia Carlson,Union Formation In Fragile Families,Demography,topic 26,0.394574999909,topic 7,0.276207630094,topic 17,0.157658230264
4147333,2005,Fiona Steele,The Relationship Between Childbearing And Transitions From Marriage And Cohabitation In Britain,Demography,topic 26,0.485027482063,topic 7,0.358298632073,topic 17,0.0669083997383
4137235,2006,Catherine T. Kenney,Why Are Cohabiting Relationships More Violent Than Marriages?,Demography,topic 26,0.561921162133,topic 7,0.284790219929,topic 19,0.0702066458669
30053119,2007,Robert Schoen,Family Transitions In Young Adulthood,Demography,topic 26,0.539278165298,topic 21,0.122367813422,topic 13,0.116823007489
25651480,2008,Jui-Chung Allen Li,No Trend In The Intergenerational Transmission Of Divorce,Demography,topic 26,0.468163070956,topic 7,0.365466997542,topic 17,0.0802462929124
25593687,2009,Paula England,The Gendered Double Standard Of Aging In Us Marriage Markets,Population and Development Review,topic 26,0.506560720526,topic 7,0.235821244466,topic 19,0.10019775703
40800839,2010,Christine R. Schwartz,Pathways To Educational Homogamy In Marital And Cohabiting Unions,Demography,topic 26,0.577169895033,topic 7,0.29392232477,topic 19,0.0747211066428
