doc,year,authors,title,journal,topic,pct,firsttop,firstpct,secondtop,secondpct
1972441,1989,Zeng Yi,The Impact Of Urbanization And Delayed Childbearing On Population Growth And Aging In China,Population and Development Review,topic 10,0.326669183781,topic 16,0.292540560686,topic 6,0.143236005086
1972962,1990,Sidney Goldstein,Urbanization In China_ 1982-87,Population and Development Review,topic 10,0.508659504565,topic 4,0.192478061177,topic 3,0.144884018863
2061280,1991,Alice Goldstein,Temporary Migrants In Shanghai Households_ 1984,Demography,topic 10,0.211266334164,topic 18,0.29988584366,topic 7,0.177080101528
1971864,1992,William H. Frey,The Revival Of Metropolitan Population Growth In The United States,Population and Development Review,topic 10,0.47631974489,topic 13,0.283734898022,topic 29,0.125958011924
2938384,1993,Alejandro Portes,Competing Perspectives On The Latin American Informal Sector,Population and Development Review,topic 10,0.391851370849,topic 29,0.206313539648,topic 22,0.186864731882
2061873,1996,Narayan Sastry,Community Characteristics_ Individual And Household Attributes_ And Child Survival In Brazil,Demography,topic 10,0.279587433171,topic 7,0.313240303123,topic 24,0.102629189066
2137566,1997,,The Asian Development Bank On Asia'S Megacities,Population and Development Review,topic 10,0.35117421568,topic 30,0.173314474868,topic 29,0.154515555211
2808123,1998,Martin Brockerhoff,The Poverty Of Cities In Developing Regions,Population and Development Review,topic 10,0.376374488212,topic 2,0.137878408685,topic 29,0.128957502347
172486,1999,Martin Brockerhoff,Urban Growth In Developing Countries,Population and Development Review,topic 10,0.332885756671,topic 2,0.260153586776,topic 29,0.173592428461
3092863,2001,Mark Vanlandingham,Population Pressure And Fertility In Pre-Transition Thailand,Population Studies,topic 10,0.336697686987,topic 20,0.245346031887,topic 7,0.16984260248
3180829,2002,Joseph E. Potter,Fertility And Development,Demography,topic 10,0.246860212925,topic 7,0.338531033517,topic 20,0.244910854601
3115228,2003,Graeme Hugo,Toward A New Conceptualization Of Settlements For Demography,Population and Development Review,topic 10,0.50737390578,topic 30,0.141198076717,topic 22,0.139224127703
1515187,2004,Narayan Sastry,Trends In Socioeconomic Inequalities In Mortality In Developing Countries,Demography,topic 10,0.238978059582,topic 7,0.268093364437,topic 24,0.164481714436
27643379,2006,Arpita Chattopadhyay,Migrant Fertility In Ghana,Population Studies,topic 10,0.210560202631,topic 7,0.254242820454,topic 18,0.166686495232
27643428,2007,Hill Kulu,Settlement Size And Fertility In The Nordic Countries,Population Studies,topic 10,0.270034098975,topic 20,0.269311432874,topic 2,0.209851716097
25475978,2008,Katherine J. Curtis White,Population Change And Farm Dependence,Demography,topic 10,0.432600582602,topic 7,0.245165843464,topic 13,0.0864652873393
25699061,2010,Joseph E. Potter,Mapping The Timing_ Pace_ And Scale Of The Fertility Transition In Brazil,Population and Development Review,topic 10,0.236653793948,topic 6,0.310788313947,topic 20,0.214193525063
