doc,year,authors,title,journal,topic,pct,firsttop,firstpct,secondtop,secondpct
2061248,1983,Martin O'Connell,Assessing Cohort Birth Expectations Data From The Current Population Survey_ 1971-1981,Demography,topic 16,0.485229408891,topic 12,0.225806584627,topic 21,0.140058467047
2174129,1984,W. R. Lavely,The Rural Chinese Fertility Transition,Population Studies,topic 16,0.427012395267,topic 4,0.2273577199,topic 20,0.150480524741
1973461,1985,Zeng Yi,Marriage And Fertility In China,Population and Development Review,topic 16,0.471340167663,topic 6,0.133519136988,topic 4,0.123240551936
1973111,1986,M. D. R. Evans,American Fertility Patterns,Population and Development Review,topic 16,0.518875666624,topic 6,0.231238574724,topic 20,0.0939229806372
2174327,1987,Griffith Feeney,Period Parity Progression Measures Of Fertility In China,Population Studies,topic 16,0.579302435342,topic 6,0.312428723435,topic 4,0.0471802948248
2174407,1988,Norman Y. Luther,Reconstruction Of Birth Histories From Census And Household Survey Data,Population Studies,topic 16,0.535575432755,topic 6,0.279769773483,topic 21,0.107587423752
1972598,1989,Robert D. Retherford,A Decomposition Of Recent Fertility Changes In South Asia,Population and Development Review,topic 16,0.598830274793,topic 3,0.158299765301,topic 1,0.130535874431
2174612,1990,Norman Y. Luther,One-Child Families Or A Baby Boom? Evidence From China'S 1987 One-Per- Hundred Survey,Population Studies,topic 16,0.598987844759,topic 21,0.125661738168,topic 4,0.107314923244
2061420,1991,Renbao Chen,Recent Trends In The Timing Of First Births In The United States,Demography,topic 16,0.543197168492,topic 6,0.247284184763,topic 20,0.0702511165599
2061729,1992,C. M. Suchindran,Age At Last Birth And Its Components,Demography,topic 16,0.658219194759,topic 6,0.246352003482,topic 20,0.0469991825953
2938385,1993,Griffith Feeney,Parity Progression And Birth Intervals In China,Population and Development Review,topic 16,0.499686854195,topic 4,0.24822966821,topic 21,0.100095922884
2175090,1994,Griffith Feeney,Below Replacement Fertility In China? A Close Look At Recent Evidence,Population Studies,topic 16,0.45086435131,topic 21,0.217588945087,topic 4,0.187001895726
2175326,1995,Shiro Horiuchi,The Cohort Approach To Population Growth,Population Studies,topic 16,0.491811884163,topic 6,0.223405554312,topic 3,0.173209215933
2808004,1996,S. Philip Morgan,Characteristic Features Of Modern American Fertility,Population and Development Review,topic 16,0.469920284417,topic 20,0.173319129124,topic 15,0.0941710818131
2137487,1997,,Social Security And The Future Of Us Fertility,Population and Development Review,topic 16,0.419933398203,topic 29,0.203872650451,topic 30,0.191596530236
2807974,1998,John Bongaarts,On The Quantum And Tempo Of Fertility,Population and Development Review,topic 16,0.631841493235,topic 6,0.281918504885,topic 20,0.0469768150567
2584699,1999,John Bongaarts,The Fertility Impact Of Changes In The Timing Of Childbearing In The Developing World,Population Studies,topic 16,0.60978478026,topic 6,0.191326440647,topic 2,0.0853443763443
172319,2000,Young J. Kim,On The Quantum And Tempo Of Fertility,Population and Development Review,topic 16,0.650238184827,topic 6,0.292353603031,topic 20,0.0376932203322
2695156,2001,Tomas Frejka,Cohort Reproductive Patterns In Low-Fertility Countries,Population and Development Review,topic 16,0.604122914174,topic 2,0.221133846014,topic 20,0.0931886180975
3088339,2002,Zeng Yi,Adjusting Period Tempo Changes With An Extension Of Ryder'S Basic Translation Equation,Demography,topic 16,0.542995152853,topic 6,0.402257490436,topic 20,0.0212296065028
3595728,2003,Nan Li,Forecasting Cohort Incomplete Fertility,Population Studies,topic 16,0.490302071441,topic 6,0.311440909546,topic 2,0.113023039358
1515231,2004,Robert Schoen,Timing Effects And The Interpretation Of Period Fertility,Demography,topic 16,0.635622873552,topic 6,0.246644020229,topic 20,0.0641294639285
30040452,2005,Robert Schoen,Timing Effects On First Marriage,Population Studies,topic 16,0.551429347384,topic 6,0.177317062845,topic 26,0.155585208843
4137196,2006,Jo Anna Gray,The Rising Share Of Nonmarital Births,Demography,topic 16,0.390300620738,topic 7,0.311723056429,topic 13,0.117404683991
25434588,2007,Francesco C. Billari,Approaching The Limit,Population and Development Review,topic 16,0.469632068748,topic 2,0.180237341093,topic 5,0.151172158648
30053089,2008,Lawrence L. Wu,Cohort Estimates Of Nonmarital Fertility For U.S. Women,Demography,topic 16,0.520643323221,topic 26,0.158550718111,topic 21,0.136653370693
25476014,2009,Steven Martin,Comment,Demography,topic 16,0.440037985475,topic 7,0.223175639425,topic 26,0.162554103073
25651492,2010,Robert Retherford,Multivariate Analysis Of Parity Progression—Based Measures Of The Total Fertility Rate And Its Components,Demography,topic 16,0.41038089324,topic 7,0.388220951395,topic 6,0.131176699574
