doc,year,authors,title,journal,topic,pct,firsttop,firstpct,secondtop,secondpct
1973703,1989,John C. Caldwell,The Social Context Of Aids In Sub-Saharan Africa,Population and Development Review,topic 14,0.451657570656,topic 22,0.269948665066,topic 20,0.146613313718
1973730,1991,John C. Caldwell,The Destabilization Of The Traditional Yoruba Sexual System,Population and Development Review,topic 14,0.40718950459,topic 22,0.279739547979,topic 20,0.104956525726
2175286,1992,John C. Caldwell,The Family And Sexual Networking In Sub-Saharan Africa,Population Studies,topic 14,0.448548027361,topic 22,0.242706703784,topic 20,0.158687149967
2938417,1993,John C. Caldwell,The Nature And Limits Of The Sub-Saharan African Aids Epidemic,Population and Development Review,topic 14,0.591873669699,topic 22,0.161144340544,topic 7,0.0602797088089
2174958,1994,Dominique Meekers,Sexual Initiation And Premarital Childbearing In Sub-Saharan Africa,Population Studies,topic 14,0.458442924222,topic 7,0.184672557198,topic 16,0.132259288391
2175160,1995,Ulla Larsen,Differentials In Infertility In Cameroon And Nigeria,Population Studies,topic 14,0.473474544321,topic 7,0.191293634869,topic 16,0.112011792194
2137685,1996,John Bongaarts,Global Trends In Aids Mortality,Population and Development Review,topic 14,0.384209292239,topic 3,0.269552644345,topic 2,0.193589101118
3038289,1997,Alex Chika Ezeh,Polygyny And Reproductive Behavior In Sub-Saharan Africa,Demography,topic 14,0.325076428908,topic 7,0.243893270468,topic 12,0.180369267308
2584746,1998,Ian M. Timaeus,Polygynists And Their Wives In Sub-Saharan Africa,Population Studies,topic 14,0.387903748045,topic 12,0.199881314951,topic 7,0.190845744272
172511,1999,,The Hiv/Aids Epidemic At The End Of 1999,Population and Development Review,topic 14,0.384850108517,topic 2,0.178169418215,topic 22,0.144542355255
172454,2000,John C. Caldwell,Rethinking The African Aids Epidemic,Population and Development Review,topic 14,0.482283582643,topic 22,0.195946384962,topic 30,0.183118928743
3088312,2001,Eliya Msiyaphazi Zulu,Ethnic Variations In Observance And Rationale For Postpartum Sexual Abstinence In Malawi,Demography,topic 14,0.360401365389,topic 8,0.24433855981,topic 20,0.178854955651
3092984,2002,Eliya Msiyaphazi Zulu,Sexual Risk-Taking In The Slums Of Nairobi_ Kenya_ 1993-98,Population Studies,topic 14,0.463404782741,topic 7,0.191685184852,topic 10,0.166910212106
3595745,2003,Nicola Terceira,The Contribution Of Hiv To Fertility Decline In Rural Zimbabwe_ 1985-2000,Population Studies,topic 14,0.476782488973,topic 7,0.176201049839,topic 16,0.171399857558
3657334,2004,Susan Cotts Watkins,Navigating The Aids Epidemic In Rural Malawi,Population and Development Review,topic 14,0.465297417998,topic 22,0.246957704474,topic 30,0.11608022519
30040471,2005,StéPhane Helleringer,Social Networks_ Perceptions Of Risk_ And Changing Attitudes Towards Hiv/Aids,Population Studies,topic 14,0.349854666587,topic 7,0.298479743992,topic 19,0.188616025955
27643362,2006,M. Giovanna Merli,Modelling The Spread Of Hiv/Aids In China,Population Studies,topic 14,0.503121451847,topic 6,0.168591256209,topic 3,0.121222464051
25434632,2007,Damien De Walque,Sero-Discordant Couples In Five African Countries,Population and Development Review,topic 14,0.553445334019,topic 7,0.20101588057,topic 26,0.162025616694
27643479,2008,Corrine Williams,Sexual Violence At First Intercourse Against Women In Moshi_ Northern Tanzania,Population Studies,topic 14,0.487459640914,topic 7,0.227513648799,topic 11,0.0850403122846
25476006,2009,Mika Ueyama,Marriage Behavior Response To Prime-Age Adult Mortality,Demography,topic 14,0.290061924638,topic 7,0.258608829781,topic 16,0.201733596289
40646402,2010,Francis Obare,The Limited Effect Of Knowing They Are Hiv-Positive On The Sexual And Reproductive Experiences And,Population Studies,topic 14,0.453979544018,topic 7,0.267622745042,topic 12,0.101546142931
