doc,year,authors,title,journal,topic,pct,firsttop,firstpct,secondtop,secondpct
1972695,1982,[Jawaharlal Nehru],Nehru On Population,Population and Development Review,topic 22,0.584315206652,topic 29,0.148512814759,topic 25,0.0934685873175
1972902,1983,[George Bernard Shaw],Bernard Shaw On "The Population Question",Population and Development Review,topic 22,0.635475790401,topic 9,0.114248052256,topic 30,0.0811406858207
1973519,1984,Ludwig Von Mises,Ludwig Von Mises On The Limitation Of Offspring,Population and Development Review,topic 22,0.578167199926,topic 29,0.191300669044,topic 30,0.115302028339
1973491,1985,Giovanni Botero,Giovanni Botero On The Forces Governing Population Growth,Population and Development Review,topic 22,0.705140751111,topic 9,0.117871468001,topic 29,0.05470978653
1973114,1986,John Stuart Mill,John Stuart Mill On The Stationary State,Population and Development Review,topic 22,0.683218318718,topic 29,0.196891968635,topic 9,0.0581730213336
1972126,1987,Theodore Roosevelt,Theodore Roosevelt On Motherhood And The Welfare Of The State,Population and Development Review,topic 22,0.680465797288,topic 30,0.102376551093,topic 27,0.0927428192209
2808088,1988,Sylvana Tomaselli,Moral Philosophy And Population Questions In Eighteenth Century Europe,Population and Development Review,topic 22,0.669979779601,topic 9,0.147179747991,topic 30,0.0873080090426
1972599,1989,[John Locke],Locke On Parental Power,Population and Development Review,topic 22,0.689011468849,topic 17,0.165514200751,topic 9,0.0853810772442
1972836,1990,[Leonard Simonde De Sismondi],Sismondi On Population,Population and Development Review,topic 22,0.639377455491,topic 9,0.150200502305,topic 30,0.0736403608365
1973734,1991,[Bernard Mandeville],Mandeville On The Sources Of Wealth,Population and Development Review,topic 22,0.797508751162,topic 9,0.0846458557514,topic 30,0.0669706259509
1971861,1992,Nancy Folbre,The Improper Arts,Population and Development Review,topic 22,0.637729738892,topic 9,0.108510522528,topic 30,0.0896465199448
2938458,1993,George F. Kennan,George Kennan On Us Population Size And On Immigration To The Us,Population and Development Review,topic 22,0.620051699482,topic 30,0.177723597675,topic 18,0.0806919793069
2137607,1994,,Ruskin On Population And The Quality Of Life,Population and Development Review,topic 22,0.71721732076,topic 9,0.135961161236,topic 25,0.0606166480285
2137765,1995,,Pope John Paul Ii On Abortion_ Contraception_ And Euthanasia,Population and Development Review,topic 22,0.703119574281,topic 30,0.200835917576,topic 15,0.0625092807347
2137809,1996,,Helvetius On Population And The Political Order,Population and Development Review,topic 22,0.709463190569,topic 9,0.174203359288,topic 30,0.0785893961597
2137388,1997,,Polybius On Fertility Control In Ancient Greece,Population and Development Review,topic 22,0.657759898561,topic 20,0.107933054761,topic 9,0.0893767798436
2808028,1998,Francis Hutcheson,Francis Hutcheson On The Rights Of Society,Population and Development Review,topic 22,0.732499590378,topic 30,0.169103287616,topic 9,0.0567557452857
172487,1999,Alfred Marshall,Alfred Marshall On The Growth Of Population,Population and Development Review,topic 22,0.551962466335,topic 9,0.201661917393,topic 29,0.164540851079
172456,2000,Emile Zola,Emile Zola Against Malthusianism,Population and Development Review,topic 22,0.676884570116,topic 9,0.131655104642,topic 16,0.0603932257185
2695159,2001,,Robert Wallace On Population And Utopian Government,Population and Development Review,topic 22,0.755576880039,topic 9,0.0874316006661,topic 30,0.0839145404009
3092789,2002,,Oswald Spengler On Cosmopolis And Depopulation,Population and Development Review,topic 22,0.634421524395,topic 9,0.15735612522,topic 10,0.0817141979291
3115229,2003,,Charles Henry Pearson On The Decline Of The Family,Population and Development Review,topic 22,0.604104440255,topic 9,0.149486460065,topic 17,0.140851459987
3401415,2004,,James Mill On The Growth And Limitation Of Population,Population and Development Review,topic 22,0.59484114584,topic 3,0.170917240779,topic 9,0.0979273683449
3401366,2005,,Horace Greeley On Immigrant Quality,Population and Development Review,topic 22,0.574449497468,topic 9,0.197974420559,topic 18,0.09707841516
20058879,2006,,Benjamin Constant On Government Measures To Influence Population Growth,Population and Development Review,topic 22,0.584137643837,topic 9,0.158121814677,topic 30,0.103288026942
25434589,2007,,Adam Ferguson On Population And Wealth,Population and Development Review,topic 22,0.670145912235,topic 9,0.114146607815,topic 30,0.0948888777447
25434733,2008,Philip Kreager,Aristotle And Open Population Thinking,Population and Development Review,topic 22,0.521109360764,topic 20,0.181091861206,topic 30,0.116983771624
25593667,2009,,Charles Galton Darwin On Man'S Control Of His Numbers,Population and Development Review,topic 22,0.596840038881,topic 5,0.143991799064,topic 30,0.112373817944
25749227,2010,,Sir Matthew Hale On The Gradual Increase Of Mankind,Population and Development Review,topic 22,0.657298225351,topic 9,0.107785725962,topic 16,0.0969872460146
